,time,measurement,value
3069,1646169201.3332942,control_command,"[0.0, 0.0]"
3070,1646169201.3532753,state_est_mean,"[0.16345670819282532, -2.737407922744751, 2.0200047492980957]"
3071,1646169201.3532753,control_command,"[0.0, 0.0]"
3072,1646169201.3732932,state_est_mean,"[0.16345670819282532, -2.737407922744751, 2.020199775695801]"
3073,1646169201.3732932,control_command,"[0.0, 0.0]"
3074,1646169201.3933008,state_est_mean,"[0.16345670819282532, -2.737407922744751, 2.020199775695801]"
3075,1646169201.3933008,control_command,"[0.0, 0.0]"
3076,1646169201.4133272,state_est_mean,"[0.16345670819282532, -2.737407922744751, 2.020199775695801]"
3077,1646169201.4133272,control_command,"[0.0, 0.0]"
3078,1646169201.4333072,state_est_mean,"[0.16344568133354187, -2.7373852729797363, 2.0200276374816895]"
3079,1646169201.4333072,control_command,"[0.0, 0.0]"
3080,1646169201.4533203,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0198991298675537]"
3081,1646169201.4533203,control_command,"[0.0, 0.0]"
3082,1646169201.4746606,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0198991298675537]"
3083,1646169201.4746606,control_command,"[0.0, 0.0]"
3084,1646169201.494678,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0198991298675537]"
3085,1646169201.494678,control_command,"[0.0, 0.0]"
3086,1646169201.5133584,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020030975341797]"
3087,1646169201.5133584,control_command,"[0.0, 0.0]"
3088,1646169201.5333698,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.019845962524414]"
3089,1646169201.5333698,control_command,"[0.0, 0.0]"
3090,1646169201.553351,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.019845962524414]"
3091,1646169201.553351,control_command,"[0.0, 0.0]"
3092,1646169201.573362,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.019845962524414]"
3093,1646169201.573362,control_command,"[0.0, 0.0]"
3094,1646169201.593359,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020007371902466]"
3095,1646169201.593359,control_command,"[0.0, 0.0]"
3096,1646169201.6133757,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199637413024902]"
3097,1646169201.6133757,control_command,"[0.0, 0.0]"
3098,1646169201.6333869,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199637413024902]"
3099,1646169201.6333869,control_command,"[0.0, 0.0]"
3100,1646169201.653417,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199637413024902]"
3101,1646169201.653417,control_command,"[0.0, 0.0]"
3102,1646169201.6734598,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020033836364746]"
3103,1646169201.6734598,control_command,"[0.0, 0.0]"
3104,1646169201.6934369,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199685096740723]"
3105,1646169201.6934369,control_command,"[0.0, 0.0]"
3106,1646169201.7134354,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199685096740723]"
3107,1646169201.7134354,control_command,"[0.0, 0.0]"
3108,1646169201.7334104,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199685096740723]"
3109,1646169201.7334104,control_command,"[0.0, 0.0]"
3110,1646169201.7534347,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199971199035645]"
3111,1646169201.7534347,control_command,"[0.0, 0.0]"
3112,1646169201.7734253,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0201854705810547]"
3113,1646169201.7734253,control_command,"[0.0, 0.0]"
3114,1646169201.795133,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0201854705810547]"
3115,1646169201.795133,control_command,"[0.0, 0.0]"
3116,1646169201.8149502,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0201854705810547]"
3117,1646169201.8149502,control_command,"[0.0, 0.0]"
3118,1646169201.834773,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0201010704040527]"
3119,1646169201.834773,control_command,"[0.0, 0.0]"
3120,1646169201.8547258,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020200729370117]"
3121,1646169201.8547258,control_command,"[0.0, 0.0]"
3122,1646169201.8750746,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020200729370117]"
3123,1646169201.8750746,control_command,"[0.0, 0.0]"
3124,1646169201.8946908,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020200729370117]"
3125,1646169201.8946908,control_command,"[0.0, 0.0]"
3126,1646169201.9147112,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020063877105713]"
3127,1646169201.9147112,control_command,"[0.0, 0.0]"
3128,1646169201.934831,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020179271697998]"
3129,1646169201.934831,control_command,"[0.0, 0.0]"
3130,1646169201.954577,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020179271697998]"
3131,1646169201.954577,control_command,"[0.0, 0.0]"
3132,1646169201.9744976,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020179271697998]"
3133,1646169201.9744976,control_command,"[0.0, 0.0]"
3134,1646169201.9950259,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200514793395996]"
3135,1646169201.9950259,control_command,"[0.0, 0.0]"
3136,1646169202.0146842,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.019912004470825]"
3137,1646169202.0146842,control_command,"[0.0, 0.0]"
3138,1646169202.0349157,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.019912004470825]"
3139,1646169202.0349157,control_command,"[0.0, 0.0]"
3140,1646169202.0548728,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.019912004470825]"
3141,1646169202.0548728,control_command,"[0.0, 0.0]"
3142,1646169202.0746002,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200018882751465]"
3143,1646169202.0746002,control_command,"[0.0, 0.0]"
3144,1646169202.0946057,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200018882751465]"
3145,1646169202.0946057,control_command,"[0.0, 0.0]"
3146,1646169202.114694,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0197999477386475]"
3147,1646169202.114694,control_command,"[0.0, 0.0]"
3148,1646169202.1347387,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0197999477386475]"
3149,1646169202.1347387,control_command,"[0.0, 0.0]"
3150,1646169202.1546977,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0197999477386475]"
3151,1646169202.1546977,control_command,"[0.0, 0.0]"
3152,1646169202.1733577,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199646949768066]"
3153,1646169202.1733577,control_command,"[0.0, 0.0]"
3154,1646169202.1951516,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200743675231934]"
3155,1646169202.1951516,control_command,"[0.0, 0.0]"
3156,1646169202.2145114,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200743675231934]"
3157,1646169202.2145114,control_command,"[0.0, 0.0]"
3158,1646169202.2351532,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200743675231934]"
3159,1646169202.2351532,control_command,"[0.0, 0.0]"
3160,1646169202.2551184,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020068645477295]"
3161,1646169202.2551184,control_command,"[0.0, 0.0]"
3162,1646169202.275029,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200181007385254]"
3163,1646169202.275029,control_command,"[0.0, 0.0]"
3164,1646169202.295111,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200181007385254]"
3165,1646169202.295111,control_command,"[0.0, 0.0]"
3166,1646169202.3148828,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200181007385254]"
3167,1646169202.3148828,control_command,"[0.0, 0.0]"
3168,1646169202.3349707,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200304985046387]"
3169,1646169202.3349707,control_command,"[0.0, 0.0]"
3170,1646169202.355028,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019824504852295]"
3171,1646169202.355028,control_command,"[0.0, 0.0]"
3172,1646169202.3749268,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019824504852295]"
3173,1646169202.3749268,control_command,"[0.0, 0.0]"
3174,1646169202.3956873,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019824504852295]"
3175,1646169202.3956873,control_command,"[0.0, 0.0]"
3176,1646169202.4149098,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019994020462036]"
3177,1646169202.4149098,control_command,"[0.0, 0.0]"
3178,1646169202.4349012,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201950073242188]"
3179,1646169202.4349012,control_command,"[0.0, 0.0]"
3180,1646169202.4547067,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201950073242188]"
3181,1646169202.4547067,control_command,"[0.0, 0.0]"
3182,1646169202.4747448,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201950073242188]"
3183,1646169202.4747448,control_command,"[0.0, 0.0]"
3184,1646169202.4948294,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200741291046143]"
3185,1646169202.4948294,control_command,"[0.0, 0.0]"
3186,1646169202.5147834,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020004987716675]"
3187,1646169202.5147834,control_command,"[0.0, 0.0]"
3188,1646169202.5348186,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020004987716675]"
3189,1646169202.5348186,control_command,"[0.0, 0.0]"
3190,1646169202.5559568,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020004987716675]"
3191,1646169202.5559568,control_command,"[0.0, 0.0]"
3192,1646169202.5746107,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020090103149414]"
3193,1646169202.5746107,control_command,"[0.0, 0.0]"
3194,1646169202.5945969,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199501514434814]"
3195,1646169202.5945969,control_command,"[0.0, 0.0]"
3196,1646169202.6145606,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199501514434814]"
3197,1646169202.6145606,control_command,"[0.0, 0.0]"
3198,1646169202.6346126,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199501514434814]"
3199,1646169202.6346126,control_command,"[0.0, 0.0]"
3200,1646169202.6546772,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020008087158203]"
3201,1646169202.6546772,control_command,"[0.0, 0.0]"
3202,1646169202.674703,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.020008087158203]"
3203,1646169202.674703,control_command,"[0.0, 0.0]"
3204,1646169202.6945307,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020230293273926]"
3205,1646169202.6945307,control_command,"[0.0, 0.0]"
3206,1646169202.7145255,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020230293273926]"
3207,1646169202.7145255,control_command,"[0.0, 0.0]"
3208,1646169202.7346542,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020230293273926]"
3209,1646169202.7346542,control_command,"[0.0, 0.0]"
3210,1646169202.754572,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020089864730835]"
3211,1646169202.754572,control_command,"[0.0, 0.0]"
3212,1646169202.7743814,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0202689170837402]"
3213,1646169202.7743814,control_command,"[0.0, 0.0]"
3214,1646169202.7954168,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0202689170837402]"
3215,1646169202.7954168,control_command,"[0.0, 0.0]"
3216,1646169202.814911,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201072692871094]"
3217,1646169202.814911,control_command,"[0.0, 0.0]"
3218,1646169202.8349442,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201072692871094]"
3219,1646169202.8349442,control_command,"[0.0, 0.0]"
3220,1646169202.8549807,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199217796325684]"
3221,1646169202.8549807,control_command,"[0.0, 0.0]"
3222,1646169202.8749657,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199217796325684]"
3223,1646169202.8749657,control_command,"[0.0, 0.0]"
3224,1646169202.8950655,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199217796325684]"
3225,1646169202.8950655,control_command,"[0.0, 0.0]"
3226,1646169202.9133,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199596881866455]"
3227,1646169202.9133,control_command,"[0.0, 0.0]"
3228,1646169202.9351254,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0201706886291504]"
3229,1646169202.9351254,control_command,"[0.0, 0.0]"
3230,1646169202.9548187,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0201706886291504]"
3231,1646169202.9548187,control_command,"[0.0, 0.0]"
3232,1646169202.9746647,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200448036193848]"
3233,1646169202.9746647,control_command,"[0.0, 0.0]"
3234,1646169202.9934788,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200448036193848]"
3235,1646169202.9934788,control_command,"[0.0, 0.0]"
3236,1646169203.0148375,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201849937438965]"
3237,1646169203.0148375,control_command,"[0.0, 0.0]"
3238,1646169203.0345318,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201849937438965]"
3239,1646169203.0345318,control_command,"[0.0, 0.0]"
3240,1646169203.0549343,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201849937438965]"
3241,1646169203.0549343,control_command,"[0.0, 0.0]"
3242,1646169203.074708,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020103931427002]"
3243,1646169203.074708,control_command,"[0.0, 0.0]"
3244,1646169203.0946362,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0202488899230957]"
3245,1646169203.0946362,control_command,"[0.0, 0.0]"
3246,1646169203.113309,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0202488899230957]"
3247,1646169203.113309,control_command,"[0.0, 0.0]"
3248,1646169203.1361356,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020085096359253]"
3249,1646169203.1361356,control_command,"[0.0, 0.0]"
3250,1646169203.1545374,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020085096359253]"
3251,1646169203.1545374,control_command,"[0.0, 0.0]"
3252,1646169203.1745746,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0198516845703125]"
3253,1646169203.1745746,control_command,"[0.0, 0.0]"
3254,1646169203.1945915,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0198516845703125]"
3255,1646169203.1945915,control_command,"[0.0, 0.0]"
3256,1646169203.2148077,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0198516845703125]"
3257,1646169203.2148077,control_command,"[0.0, 0.0]"
3258,1646169203.2347555,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199742317199707]"
3259,1646169203.2347555,control_command,"[0.0, 0.0]"
3260,1646169203.255882,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020209550857544]"
3261,1646169203.255882,control_command,"[0.0, 0.0]"
3262,1646169203.2759051,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020209550857544]"
3263,1646169203.2759051,control_command,"[0.0, 0.0]"
3264,1646169203.29428,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200467109680176]"
3265,1646169203.29428,control_command,"[0.0, 0.0]"
3266,1646169203.313437,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200467109680176]"
3267,1646169203.313437,control_command,"[0.0, 0.0]"
3268,1646169203.3335094,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0198888778686523]"
3269,1646169203.3335094,control_command,"[0.0, 0.0]"
3270,1646169203.3533921,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0198888778686523]"
3271,1646169203.3533921,control_command,"[0.0, 0.0]"
3272,1646169203.3735065,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0198888778686523]"
3273,1646169203.3735065,control_command,"[0.0, 0.0]"
3274,1646169203.3932903,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199990272521973]"
3275,1646169203.3932903,control_command,"[0.0, 0.0]"
3276,1646169203.413295,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199990272521973]"
3277,1646169203.413295,control_command,"[0.0, 0.0]"
3278,1646169203.4356682,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.01999568939209]"
3279,1646169203.4356682,control_command,"[0.0, 0.0]"
3280,1646169203.455184,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.01999568939209]"
3281,1646169203.455184,control_command,"[0.0, 0.0]"
3282,1646169203.4745774,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.01999568939209]"
3283,1646169203.4745774,control_command,"[0.0, 0.0]"
3284,1646169203.4952407,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020022392272949]"
3285,1646169203.4952407,control_command,"[0.0, 0.0]"
3286,1646169203.5156069,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0202126502990723]"
3287,1646169203.5156069,control_command,"[0.0, 0.0]"
3288,1646169203.5350986,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0202126502990723]"
3289,1646169203.5350986,control_command,"[0.0, 0.0]"
3290,1646169203.5549295,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0202126502990723]"
3291,1646169203.5549295,control_command,"[0.0, 0.0]"
3292,1646169203.575252,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200910568237305]"
3293,1646169203.575252,control_command,"[0.0, 0.0]"
3294,1646169203.5952399,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0198731422424316]"
3295,1646169203.5952399,control_command,"[0.0, 0.0]"
3296,1646169203.6154606,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0198731422424316]"
3297,1646169203.6154606,control_command,"[0.0, 0.0]"
3298,1646169203.6335592,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0198731422424316]"
3299,1646169203.6335592,control_command,"[0.0, 0.0]"
3300,1646169203.6556365,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199670791625977]"
3301,1646169203.6556365,control_command,"[0.0, 0.0]"
3302,1646169203.6757693,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019883632659912]"
3303,1646169203.6757693,control_command,"[0.0, 0.0]"
3304,1646169203.6949413,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019883632659912]"
3305,1646169203.6949413,control_command,"[0.0, 0.0]"
3306,1646169203.7148664,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019883632659912]"
3307,1646169203.7148664,control_command,"[0.0, 0.0]"
3308,1646169203.7353036,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019976854324341]"
3309,1646169203.7353036,control_command,"[0.0, 0.0]"
3310,1646169203.75541,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0197715759277344]"
3311,1646169203.75541,control_command,"[0.0, 0.0]"
3312,1646169203.7750943,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0197715759277344]"
3313,1646169203.7750943,control_command,"[0.0, 0.0]"
3314,1646169203.7933655,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0197715759277344]"
3315,1646169203.7933655,control_command,"[0.0, 0.0]"
3316,1646169203.816437,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0199501514434814]"
3317,1646169203.816437,control_command,"[0.0, 0.0]"
3318,1646169203.8347483,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0198183059692383]"
3319,1646169203.8347483,control_command,"[0.0, 0.0]"
3320,1646169203.8553932,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0198183059692383]"
3321,1646169203.8553932,control_command,"[0.0, 0.0]"
3322,1646169203.8748934,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0198183059692383]"
3323,1646169203.8748934,control_command,"[0.0, 0.0]"
3324,1646169203.8949268,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199601650238037]"
3325,1646169203.8949268,control_command,"[0.0, 0.0]"
3326,1646169203.9149249,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200953483581543]"
3327,1646169203.9149249,control_command,"[0.0, 0.0]"
3328,1646169203.934111,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200953483581543]"
3329,1646169203.934111,control_command,"[0.0, 0.0]"
3330,1646169203.9557655,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200953483581543]"
3331,1646169203.9557655,control_command,"[0.0, 0.0]"
3332,1646169203.974795,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200276374816895]"
3333,1646169203.974795,control_command,"[0.0, 0.0]"
3334,1646169203.9949753,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200276374816895]"
3335,1646169203.9949753,control_command,"[0.0, 0.0]"
3336,1646169204.0153627,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019906997680664]"
3337,1646169204.0153627,control_command,"[0.0, 0.0]"
3338,1646169204.0348938,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019906997680664]"
3339,1646169204.0348938,control_command,"[0.0, 0.0]"
3340,1646169204.0547383,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019961357116699]"
3341,1646169204.0547383,control_command,"[0.0, 0.0]"
3342,1646169204.0753148,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019961357116699]"
3343,1646169204.0753148,control_command,"[0.0, 0.0]"
3344,1646169204.095598,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019961357116699]"
3345,1646169204.095598,control_command,"[0.0, 0.0]"
3346,1646169204.1153243,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019979953765869]"
3347,1646169204.1153243,control_command,"[0.0, 0.0]"
3348,1646169204.1359394,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019979953765869]"
3349,1646169204.1359394,control_command,"[0.0, 0.0]"
3350,1646169204.15523,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019986867904663]"
3351,1646169204.15523,control_command,"[0.0, 0.0]"
3352,1646169204.1753068,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019986867904663]"
3353,1646169204.1753068,control_command,"[0.0, 0.0]"
3354,1646169204.1950912,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200557708740234]"
3355,1646169204.1950912,control_command,"[0.0, 0.0]"
3356,1646169204.2152941,state_est_mean,"[0.163434699177742, -2.7373623847961426, 2.0200557708740234]"
3357,1646169204.2152941,control_command,"[0.0, 0.0]"
3358,1646169204.235171,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0199966430664062]"
3359,1646169204.235171,control_command,"[0.0, 0.0]"
3360,1646169204.2552452,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0199966430664062]"
3361,1646169204.2552452,control_command,"[0.0, 0.0]"
3362,1646169204.2755246,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.019827127456665]"
3363,1646169204.2755246,control_command,"[0.0, 0.0]"
3364,1646169204.2934566,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.019827127456665]"
3365,1646169204.2934566,control_command,"[0.0, 0.0]"
3366,1646169204.313387,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0199694633483887]"
3367,1646169204.313387,control_command,"[0.0, 0.0]"
3368,1646169204.3354104,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.0199694633483887]"
3369,1646169204.3354104,control_command,"[0.0, 0.0]"
3370,1646169204.3559031,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.01977276802063]"
3371,1646169204.3559031,control_command,"[0.0, 0.0]"
3372,1646169204.3750417,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.01977276802063]"
3373,1646169204.3750417,control_command,"[0.0, 0.0]"
3374,1646169204.3951864,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199060440063477]"
3375,1646169204.3951864,control_command,"[0.0, 0.0]"
3376,1646169204.4153883,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199060440063477]"
3377,1646169204.4153883,control_command,"[0.0, 0.0]"
3378,1646169204.4348326,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.019974708557129]"
3379,1646169204.4348326,control_command,"[0.0, 0.0]"
3380,1646169204.4547884,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.019974708557129]"
3381,1646169204.4547884,control_command,"[0.0, 0.0]"
3382,1646169204.4751275,state_est_mean,"[0.1634126752614975, -2.737316846847534, 2.019974708557129]"
3383,1646169204.4751275,control_command,"[0.0, 0.0]"
3384,1646169204.4949598,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020017623901367]"
3385,1646169204.4949598,control_command,"[0.0, 0.0]"
3386,1646169204.5147922,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201241970062256]"
3387,1646169204.5147922,control_command,"[0.0, 0.0]"
3388,1646169204.5361152,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201241970062256]"
3389,1646169204.5361152,control_command,"[0.0, 0.0]"
3390,1646169204.553538,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0201241970062256]"
3391,1646169204.553538,control_command,"[0.0, 0.0]"
3392,1646169204.5732687,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200459957122803]"
3393,1646169204.5732687,control_command,"[0.0, 0.0]"
3394,1646169204.593345,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199551582336426]"
3395,1646169204.593345,control_command,"[0.0, 0.0]"
3396,1646169204.61559,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199551582336426]"
3397,1646169204.61559,control_command,"[0.0, 0.0]"
3398,1646169204.633376,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199551582336426]"
3399,1646169204.633376,control_command,"[0.0, 0.0]"
3400,1646169204.6550024,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020051956176758]"
3401,1646169204.6550024,control_command,"[0.0, 0.0]"
3402,1646169204.6747506,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199925899505615]"
3403,1646169204.6747506,control_command,"[0.0, 0.0]"
3404,1646169204.6946907,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199925899505615]"
3405,1646169204.6946907,control_command,"[0.0, 0.0]"
3406,1646169204.7147837,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0199925899505615]"
3407,1646169204.7147837,control_command,"[0.0, 0.0]"
3408,1646169204.734605,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019987106323242]"
3409,1646169204.734605,control_command,"[0.0, 0.0]"
3410,1646169204.7546701,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200724601745605]"
3411,1646169204.7546701,control_command,"[0.0, 0.0]"
3412,1646169204.7750847,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200724601745605]"
3413,1646169204.7750847,control_command,"[0.0, 0.0]"
3414,1646169204.7955797,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.0200724601745605]"
3415,1646169204.7955797,control_command,"[0.0, 0.0]"
3416,1646169204.8149354,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.020007610321045]"
3417,1646169204.8149354,control_command,"[0.0, 0.0]"
3418,1646169204.8345373,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019947052001953]"
3419,1646169204.8345373,control_command,"[0.0, 0.0]"
3420,1646169204.8544822,state_est_mean,"[0.16342368721961975, -2.737339735031128, 2.019947052001953]"
3421,1646169204.8544822,control_command,"[0.0, 0.0]"
